0	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_17_AMER_1170_The_most_ancient_voyage_and_discovery_of_the_West_Indies_performed_by_Madoc_the_sonne_of_Owen_Guined_pp.133-135.txt	1.9341848321710814E-4	1.5202678965505335E-4	2.975927148019653E-4	1.7652123703165154E-4	0.0929385868818451	0.021664148965774063	0.20345575376449276	0.0432752164441672	0.1594057477864246	0.06056935554106362	2.718888654126195E-4	1.3972678274986258E-4	2.2549642900788504E-4	8.92401222678439E-5	3.5801833684914215E-4	1.3007062327562141E-4	0.004454920208094506	1.2167950110235252E-4	0.001984580949058349	0.0013153184182091125	7.384397053216478E-5	6.721569825351497E-4	9.045229986701556E-4	1.688815770810631E-4	2.0792816486178158E-4	1.314558925933735E-4	1.2058088098041208E-4	0.00893052947903078	0.2174574625808141	0.0826856357459434	1.271071733587327E-4	1.1137024972849979E-4	3.61980228959461E-5	4.618122081393377E-5	1.8107449453761784E-4	1.4703415068543588E-4	0.06587315952317749	0.03018213957653531	2.9310151103861104E-4	4.3032695968562136E-4
1	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_18_AMER_1488_The_verses_of_Meredith_the_sonne_of_Rhesus_making_mention_of_Madoc_the_sonne_of_Owen_Guined_and_of_h_pp.135-135.txt	0.0016977118226466114	0.0013344002799705779	0.0026120909535087785	0.0015493978965828864	0.10532357909786295	0.003198165108334826	0.06581057084767503	0.08071312623947251	0.1278622324138749	0.008162600259591686	0.002386477928993237	0.0012264381721396635	0.039370629648830355	7.832964466921586E-4	0.0031424709421943382	0.0011416821766002969	0.0017112696999584027	0.0010680299222661533	0.017419465214364663	0.01154507879493564	6.481582303740005E-4	0.005899792186062708	0.04533071896414582	0.001482341528425168	0.0018250691344261186	0.00115384124257569	0.0010583868915764638	0.003604135625891341	0.3008832711808269	0.015329303106670205	0.001115670784741351	9.775414764417703E-4	3.1772460627715616E-4	4.053511497764363E-4	0.07637207725670801	0.0012905778796293882	0.01732486427630254	0.003181281158882463	0.002572669851656776	0.04116850960211403
2	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_19_AMER_1488_The_offer_of_the_discovery_of_the_West_Indies_pp.135-138.txt	0.06476602556334178	1.4404941349014066E-4	2.8197698657867355E-4	1.6725855173722198E-4	0.10017104173954887	3.4524408831090896E-4	0.1403062307929749	6.401920601165967E-4	0.24387888429669957	0.008954002776220391	2.57621907862775E-4	1.323948308692906E-4	2.1366384448694606E-4	8.45573816406907E-5	3.392318653761711E-4	1.2324536377873518E-4	1.847327224840601E-4	0.020297405935220933	0.005916865337710966	0.0012462990708789477	6.99691197128952E-5	0.024855420218690943	8.570595205122663E-4	1.6001977140354934E-4	1.9701744846669077E-4	1.2455794318135785E-4	1.1425358137709944E-4	3.890688804861581E-4	0.2908115784860737	0.05412829824050442	1.2043741642022145E-4	1.0552626408833484E-4	3.429858631820682E-5	4.3757931004134125E-5	1.7157288393283195E-4	1.3931875570954E-4	0.03819803131385644	3.434214545386321E-4	2.777214519492584E-4	4.077462024447128E-4
3	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_20_AMER_1494_Another_testimony_concerning_the_foresaid_offer_made_by_Bartholomew_Columbus_to_K_Henry_the_seventh__pp.139-140.txt	3.6691720530911614E-4	2.883966612939248E-4	5.645369843631974E-4	3.348629246392144E-4	0.1843868151649791	6.912019978973804E-4	0.014223280072104943	0.017444088164139317	0.1811767812954723	0.0017641383156747172	5.157764707516885E-4	0.09723934575613107	4.277694569959296E-4	1.6928959280074053E-4	6.791651212498276E-4	2.4674554774341506E-4	0.008451037591864234	0.008312017683758414	0.0037647740972140678	0.0024951749702181872	1.400829064830246E-4	0.09824937229381263	0.00979708128028953	3.2037039718290375E-4	3.9444224712744454E-4	2.4937342041729765E-4	2.2874339167152863E-4	7.789421937025305E-4	0.18624611481795073	0.11644970150000958	2.4112384735836017E-4	2.112707126293142E-4	6.866808785687529E-5	8.760633522180874E-5	3.4350050927618324E-4	2.7892556469870866E-4	0.03606908929759328	0.02493112355113164	5.560171164275462E-4	8.163354545583101E-4
4	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_21_AMER_1495_The_letters_patents_of_K_Henry_the_7_granted_unto_John_Cabot_and_his_3_sonnes_Lewis_Sebastian_and_Sa_pp.141-144.txt	1.7753625024781162E-4	1.395433658854359E-4	2.731563902696045E-4	0.0040721843821375624	0.14786961758570596	0.4382721280036469	0.061624274776962924	0.07100300804881438	0.12285546596344082	8.535944811296588E-4	2.495631691791637E-4	1.2825335333002463E-4	2.069801695497461E-4	8.191231993741471E-5	0.012059093931634474	1.1939009312687554E-4	1.7895404958639605E-4	1.1168799381746653E-4	0.009641936205441123	0.02466826059671601	6.778039726934865E-5	6.169639440467868E-4	8.30249616147345E-4	1.5501415083094135E-4	1.9085449382328897E-4	1.2066161338784766E-4	1.106795850364031E-4	0.008197214092796837	0.023644204298148265	0.05634525459053205	1.1666998190849184E-4	1.022252692560218E-4	3.322568321517202E-5	4.2389127651099235E-5	1.6620586740741767E-4	1.3496068905556933E-4	0.013542201310925688	3.326787976604496E-4	2.6903397413862E-4	3.949913862025821E-4
5	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_22_AMER_1497_The_signed_bill_of_K_Henry_the_7_on_the_behalfe_of_John_Cabot_pp.145-145.txt	0.001114365099940446	8.758901725923256E-4	0.0017145565917792691	0.0010170129693633557	0.06913359451341144	0.247533267118241	0.018654155485585595	0.15115308721245382	0.08392779475398363	0.005357868592723589	0.0015664659221742302	8.050246679301594E-4	0.0012991796154534156	5.141498170993171E-4	0.0020626939736445916	7.49391478492544E-4	0.0011232643872658896	7.010467001461475E-4	0.011434004190565885	0.00757810172110511	4.254461219701911E-4	0.1511329881721043	0.0052113368125220804	9.729976804274351E-4	0.00119796146863868	7.573725967189156E-4	6.947170883033716E-4	0.002365727153083122	0.0011502730500297911	0.18186584885780935	7.323177991425959E-4	6.41650774035822E-4	2.0855200977255717E-4	2.6606940501092277E-4	0.0010432461978082052	8.471254830352304E-4	0.011371908855897296	0.0020881687040561116	0.0016886808810025213	0.027022695904679768
6	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_23_AMER_1497_The_voyage_of_Sebastian_Cabota_to_the_North_part_of_America_for_the_discovery_of_a_Northwest_passage_pp.145-155.txt	0.079886022783479	2.3359539178233583E-5	4.572634005063548E-5	2.7123211386540373E-5	0.03588087016805901	5.5985946846664516E-5	0.13795506785875353	0.021704291172471395	0.1344594032532736	0.02501616637211898	4.1776838267402366E-5	2.1469592716519316E-5	3.464845031532485E-5	1.3712110458400136E-5	5.501098447931065E-5	1.998588424604771E-5	2.9956881904718824E-5	0.028164770647071957	0.032378372263794995	0.040784815547750236	1.1346428656662039E-5	0.009267117751442682	0.014539300643016744	2.5949346330723077E-5	3.194901454123779E-5	2.0198736553025035E-5	0.003291327059611868	6.309272309095477E-5	0.015085554029523563	0.02710530372440831	1.953053802323155E-5	1.7112495223542158E-5	0.28539366208164396	7.095933811070145E-6	2.782283805984275E-5	2.259239974262373E-5	0.06248646989426829	0.019037926398699202	4.503624818915799E-5	0.026903075868540783
7	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_24_AMER_1497_A_briefe_extract_concerning_the_discovery_of_Newfoundland_pp.155-155.txt	9.509826554101646E-4	7.474716878911876E-4	0.0014631771764822756	8.67903790457389E-4	0.03805260957299196	0.0017914698517107956	0.22536893027038832	0.1708817538328717	0.3648523865294722	0.004572325624626346	0.0013367987945408497	6.86996116820082E-4	0.0011087006230046806	4.3876783144939605E-4	0.02270524751028088	6.395195777368428E-4	9.58577175278438E-4	5.98262860625432E-4	0.03070258471622576	0.006467039660601371	3.6306941309162616E-4	0.02424977623614263	0.004447277575790775	8.303417954225801E-4	0.001022322557109834	6.463305457081684E-4	5.928612637176679E-4	0.002018876479652089	9.816259676676338E-4	0.00858679381241665	6.249491529032733E-4	5.475752578496794E-4	1.7797519327842566E-4	2.2705968565796988E-4	8.902908386948094E-4	7.229243282704337E-4	0.009704618424824616	0.0017820122141601609	0.0014410952285224803	0.06495071817025237
8	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_25_AMER_1549_The_large_pension_granted_by_K_Edward_the_6_to_Sebastian_Cabota_constituting_him_Grand_pilote_of_Eng_pp.156-158.txt	2.3195511842149478E-4	1.8231655740002451E-4	3.5688498976481657E-4	2.1169127044402258E-4	0.15743402637727913	0.37337275596677455	0.05496995829734328	0.09276703274546091	0.05323053901553956	0.0011152404575290673	3.260599138474256E-4	1.6756590115029973E-4	2.704242636182647E-4	1.0702029498055481E-4	4.293497929445246E-4	1.559858516271612E-4	2.3380750526091616E-4	1.4592288502223203E-4	0.007488697751933787	0.0015773820287650867	8.855661901905873E-5	8.060773194398867E-4	0.0010847398644730124	2.0252948714873328E-4	0.07687999887958144	1.576471215497682E-4	1.4460537618726256E-4	0.01581855479052344	2.394293589694914E-4	0.007203122901866134	0.010369851054960064	1.335596217834504E-4	0.13797856782065376	5.5382352113273725E-5	2.1715171748317377E-4	1.7632918667840903E-4	0.002367063061728217	4.3465235860247237E-4	3.514989600356177E-4	5.160651620962106E-4
9	file:/C:/Users/apovzner/Documents/Hakluyt/text-data/CC_ML_FR_trimmed_cleaned_EN_cl_MAlem_AMER/07_26_AMER_1576_A_discourse_written_by_sir_Humfrey_Gilbert_knight_to_proove_a_passage_by_the_Northwest_to_Cataya_and_pp.158-203.txt	0.44939761292243097	5.673001229961403E-6	8.059234374723918E-4	0.003980679667813059	0.0416193670035955	0.013525511480627743	0.20423021781631193	2.5212253604222795E-5	0.11118232597308335	0.015454181492410303	0.0015997828051156366	5.214016636127606E-6	8.414579575193406E-6	3.330066526669936E-6	1.3359740542455166E-5	4.853689323432473E-6	7.275204643147822E-6	0.020669822278684157	0.019467628292213147	0.06713176586596929	2.7555468125369292E-6	2.5082075319100195E-5	0.02975996592148259	8.011204784395978E-4	7.759005749453419E-6	4.905381755807494E-6	4.499572000854716E-6	1.5322438211029234E-5	0.0015970871901293553	0.006423718435382419	4.74310581994875E-6	4.15586993005931E-6	1.3507581714828865E-6	1.7232891852351043E-6	1.657206450344053E-4	0.007158853442958646	0.004842565207590304	1.3524736316445601E-5	1.0937317274135548E-5	1.6057994627928622E-5
