0	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_01_NNE-_0517_The_voyage_of_Arthur_K_of_Britaine_to_Island_and_the_most_Northeastern_parts_of_Europe_Anno_517_pp.003-004.txt	7.98293334978867E-5	0.03591560444857902	2.8996607597278206E-4	0.00776534303853458	2.0774111468433528E-5	0.06351822563787364	0.05597433081759683	3.2846529393313614E-5	5.480371278136576E-4	0.03813173453471844	5.184766346233467E-4	0.026071893158307394	1.1918395256419434E-4	4.636457006887469E-4	1.6205391648595579E-4	0.04270316190163611	9.35181349820387E-4	1.7949347415306682E-4	3.4961710332149064E-5	1.3741479137654457E-4	0.7248439327536204	6.437605281879366E-5	9.192890704807659E-5	2.180858110272534E-5	3.448904693971947E-4	3.6235672241579834E-5	3.208194397126648E-4	2.0127032987826254E-4	2.3261169472756486E-4	2.3996785401617947E-4
1	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_02_NNE-_0517_Two_testimonies_of_Galfridus_Monumetensis_in_his_history_of_the_Kings_of_Brittaine_concerning_the_co_pp.004-004.txt	1.4032933723827029E-4	0.10233485799167961	5.097217461288166E-4	5.837694894618307E-4	3.6518121426585636E-5	5.898915316695332E-4	0.02652873740748853	5.7739824427609504E-5	9.63376287365492E-4	0.008230498724839552	0.007444747599058598	9.757306534642698E-5	0.026342848404952667	8.150273970751326E-4	2.8486920409954557E-4	0.009733124526582046	0.0016439242727907782	3.1552562401339937E-4	6.145803083470243E-5	2.4155690340463834E-4	0.7776456658135747	1.1316452775240001E-4	1.615987762122134E-4	3.833658128103412E-5	6.062715153645309E-4	6.369748621512289E-5	5.639578507720257E-4	3.538064363056759E-4	0.03307557399233421	4.2183153030423234E-4
2	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_03_NNE-_0580_A_testimony_of_M_Lambard_in_his_touching_the_right_and_appendances_of_the_Crowne_of_the_kingdome_of__pp.005-007.txt	3.9919206114554794E-5	0.03654509122145315	1.449995264371407E-4	0.018751310454549325	1.0388237020381587E-5	0.09495256350932198	0.19339904405786934	1.6425132461292314E-5	2.740497271494965E-4	0.05066295498135289	2.5926779964482614E-4	0.055783496558552574	5.959875348431095E-5	0.003948898557715656	8.10361731761793E-5	0.03436368189706527	4.676438524813172E-4	8.97569436819045E-5	0.04648059962958558	0.04281478265302583	0.3866240041806772	3.219168704925891E-5	0.005621543695277706	1.0905530660965926E-5	1.7246484633592286E-4	1.811989660353822E-5	1.6042796273358444E-4	1.0064660985009345E-4	1.1631907445063885E-4	0.027997867644218136
3	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_04_NNE-_0580_The_voyage_of_Malgo_king_of_Britaine_to_Island_Gotland_Orkney_Denmark_and_Norway_Anno_580_pp.007-008.txt	7.482368298421603E-5	0.051081427074354264	2.717839269613708E-4	3.1126622611481566E-4	1.947148325914541E-5	0.18842773254259512	0.021112293610202587	3.078690745328713E-5	5.13672788163701E-4	0.06360932949828384	0.003969543683539527	0.010502759460994807	1.1171059424798025E-4	0.059655395939365335	1.5189242277485342E-4	0.02957475228078153	8.765413637527647E-4	1.6823844343032357E-4	3.276945723902309E-5	1.2879827923870796E-4	0.5539842270037078	6.0339391008645695E-5	8.61645600264574E-5	2.0441087094997274E-5	3.232643192133918E-4	3.3963536130433824E-5	0.01423501391124631	1.8864979446857555E-4	2.1802591781850845E-4	2.249208135476237E-4
4	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_05_NNE-_0624_The_conquest_of_the_Isles_of_Anglesey_and_Man_by_Edwin_the_Saxon_king_of_Northumberland_Anno_624_pp.008-010.txt	4.858824075669025E-5	0.0354328668242681	1.764882768438903E-4	2.0212688991911042E-4	1.2644193372368432E-5	0.1246214110254478	0.1041948965594314	1.9992088224390278E-5	0.0025956938625885215	0.03678171764708421	3.155715630578902E-4	3.3784123004662324E-5	7.254148729271713E-5	2.821986348096662E-4	9.863435362381723E-5	0.057661165705999766	5.691994982952278E-4	1.092489659410077E-4	2.1279496200843188E-5	0.02044281007252518	0.6108370909778249	3.918257883748659E-5	5.595266391983079E-5	1.3273824830431232E-5	2.0991808934747562E-4	2.205489498294518E-5	0.0047195277459822806	1.225034810739385E-4	1.4157944869405502E-4	1.4605678581937668E-4
5	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_06_NNE-_0624_The_voyage_of_Bertus_into_Ireland_Anno_684_pp.010-010.txt	1.460546819892507E-4	0.052110929068710746	5.30518058440219E-4	6.075869010455383E-4	3.800803678527051E-5	0.13661176843430559	0.1296094497488861	6.009557132426761E-5	0.0010026814068696322	0.0017664071788858458	9.485979234785233E-4	1.0155398229873681E-4	2.1805736722637384E-4	8.482799793332975E-4	2.96491680443448E-4	0.10532869641280088	0.00851088578870986	3.283988621459049E-4	6.396547810959125E-5	0.007051302752127712	0.5441773690535349	1.1778156612595321E-4	1.6819190009749552E-4	3.990068860689729E-5	6.310069948193189E-4	6.629630179801971E-5	0.007386857446302774	3.682415064259483E-4	4.255832488105959E-4	4.3904197956135834E-4
6	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_07_NNE-_0890_The_voyage_of_Octher_to_the_North_parts_beyond_Norway_about_the_yeere_890_pp.011-014.txt	3.0991456271417995E-5	0.060115175725257236	1.1257103836327335E-4	0.18914542319733535	8.064954809732497E-6	1.3027637676058524E-4	8.732298004952542E-5	1.2751725897694901E-5	0.3306309142438441	0.2355632833585666	2.0128372924605204E-4	2.154881828321871E-5	4.626976190707853E-5	1.799971868574682E-4	6.291279967306099E-5	0.0584216287270322	0.0032488054948315603	6.968320931010816E-5	1.3572884420505203E-5	5.334736382466412E-5	3.949510951526433E-5	2.4992161883863845E-5	3.5688769754480494E-5	8.4665580679648E-6	0.007348264049279068	0.10534387217277298	0.00878179319734704	7.813745090733067E-5	9.030483970607873E-5	9.316065822452746E-5
7	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_08_NNE-_0890_The_second_voyage_of_Octher_into_the_Sound_of_Denmarke_pp.014-015.txt	6.607671464787217E-5	0.04818629762759709	2.4001209605644476E-4	0.040267348972607704	1.7195246100847248E-5	2.777615513507462E-4	1.86180848824963E-4	2.7187885139394105E-5	0.28655360230107957	0.1453873028061097	4.291559397586966E-4	4.594411776681395E-5	9.86515066469681E-5	0.01884183414219802	1.3413603656726105E-4	0.029193776053120884	0.0069267604512797554	1.4857118997594276E-4	2.8938672740893347E-5	1.1374162303917008E-4	0.0031605511611513	5.328565185097511E-5	7.609183106943172E-5	1.805150221425697E-5	0.07104138301450053	0.31381706625699896	0.03410533258120531	1.665964323101999E-4	1.9253845551244828E-4	1.986273305777894E-4
8	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_09_NNE-_0890_Wolstans_Navigation_into_the_East_sea_or_the_Sound_of_Denmarke_pp.015-016.txt	7.53486487466279E-5	0.0795039661039459	2.7369077317286594E-4	0.03188561863354052	1.9608095915015126E-5	0.028380887084245816	2.123058850038168E-4	3.1002909549133275E-5	0.11277387603141716	0.05002354002462733	4.893754227147905E-4	5.239103078949537E-5	1.1249435996145422E-4	4.376220558700442E-4	0.024709089201643605	0.299899691905889	8.826912107925728E-4	1.6941881065096702E-4	3.299936897842431E-5	1.2970193279011292E-4	0.09481252899549698	6.076273443603357E-5	8.676909380698134E-5	2.058450252769679E-5	0.0038335510817767873	0.23156343787301842	0.02485894348600889	1.8997336849263063E-4	0.014251630507790745	2.2649886640010403E-4
9	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_10_NNE-_0973_The_voyage_of_King_Edgar_with_4000_shippes_round_about_his_large_Monarchie_Anno_973_pp.016-023.txt	0.028629312569301013	0.09386878865064525	5.874625243192782E-5	0.008350031249361001	4.2087723271744265E-6	0.033951966802525164	0.07459032819327498	6.654607787407045E-6	1.1103066917259605E-4	0.02052598939743573	0.0016109965069934934	1.124545297690632E-5	2.414630932146795E-5	0.032471959369135266	3.283163471288316E-5	0.3489972950413262	0.006966261091524503	3.6364836497182346E-5	0.00904281136457316	0.08210237122213535	0.2379614542177693	1.3042394137923077E-5	1.8624519303232065E-5	4.418352755041359E-6	6.987376888348654E-5	7.341237906548288E-6	6.499705086949185E-5	4.07767617864224E-5	4.712642777690568E-5	0.020379005275352996
10	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_11_NNE-_0973_The_voyage_of_Edmund_and_Edward_the_sonnes_of_King_Edmund_Ironside_into_Hungary_Anno_1017_pp.024-025.txt	6.669221924419007E-5	0.12626015291046241	2.4224780872893296E-4	2.774393690262483E-4	1.735541981811347E-5	0.11827034877999963	0.08091791504118837	2.7441140289209564E-5	0.00356284939480374	0.016331585663220845	4.3315352733347645E-4	0.03109637205559198	9.957044543044846E-5	0.006597345839706353	1.3538551374661222E-4	0.05430571605147356	0.019411283212165134	1.499551306091588E-4	2.9208236477200156E-5	0.006324801119930421	0.28263999141050483	5.378200769746129E-5	7.680062647512141E-5	1.8219651957211477E-5	0.006498133563032385	3.0272548845219026E-5	2.680237886701343E-4	1.681482780755885E-4	1.9433195122371967E-4	0.2454954772942722
11	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_12_NNE-_1249_A_Chronicle_of_the_Kings_of_Man_taken_out_of_M_Camdens_Chorographie_pp.025-041.txt	8.05342437911382E-6	0.3054536198120343	2.9252653918462104E-5	3.35022136549548E-5	2.0957551369101625E-6	0.21637684626127848	2.2691706069852938E-5	3.3136571357243425E-6	0.03342535064128581	0.024843738173343836	5.230548955274801E-5	5.599665178148366E-6	1.2023637266181578E-5	0.02629289094543887	1.6348488764389103E-5	0.02155547229846273	9.434392035523448E-5	1.8107844037986514E-5	3.5270429801583963E-6	1.3862819372680845E-5	0.29171710603217005	6.494450729890117E-6	9.274065919463892E-6	2.2001155594167492E-6	4.0973812077739507E-4	3.655564107041458E-6	0.03715187351522216	2.030475904545527E-5	2.3466570633907956E-5	0.042392940356188576
12	file:/C:/Users/apovzner/Documents/Hakluyt/morphad_lem/01_13_NNE-_1067_The_mariage_of_the_daughter_of_Harald_unto_Jeruslaus_duke_of_Russia_in_his_owne_Countrey_Anno_1067_pp.042-042.txt	1.4806837951953242E-4	0.10797853741346612	5.378324621245155E-4	6.159638748296241E-4	3.853206442178947E-5	0.11092070376760745	0.09692819960453872	6.0924126095044855E-5	0.0010165056612185712	0.001790761138136917	9.616765134266336E-4	1.0295413599843329E-4	2.21063786300812E-4	8.599754571920396E-4	0.027875149552051857	0.0929936081437369	0.0017345852828454264	3.329265908612309E-4	6.484738838825013E-5	2.548785589156673E-4	1.8869642051202917E-4	1.1940545414919371E-4	1.7051080976356595E-4	4.0450810773540076E-5	6.397068681116497E-4	6.721034780722131E-5	5.950596413018548E-4	3.7331855703423854E-4	4.3145088636515396E-4	0.5519364963025061
