0	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_01_NNE-_0517_The_voyage_of_Arthur_K_of_Britaine_to_Island_and_the_most_Northeastern_parts_of_Europe_Anno_517_pp.003-004.txt	0.02524424256946123	0.14270072550830934	4.7004902996219126E-4	6.207185733784013E-4	6.252892314685654E-4	7.926813803236955E-5	0.2773177500283663	0.09996088959897644	0.001965041445804459	7.906242317286072E-4	1.1038077766430026E-4	0.008024968848644464	0.2543183461681025	5.052022928890654E-4	0.11170237156455882	0.00171185799184513	1.5307594737908254E-4	5.746683775135064E-4	5.333732334150254E-4	0.071586534408192	0.0010046220343082545
1	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_02_NNE-_0517_Two_testimonies_of_Galfridus_Monumetensis_in_his_history_of_the_Kings_of_Brittaine_concerning_the_co_pp.004-004.txt	0.0015065013659220422	2.742782870741957E-4	4.7004902996219126E-4	6.207185733784013E-4	6.252892314685654E-4	7.926813803236955E-5	0.33270581283662437	0.028747665988358866	0.00987762184698419	7.906242317286072E-4	1.1038077766430026E-4	0.13462625526752015	0.32553156977872005	5.052022928890654E-4	9.262459480426022E-4	0.00962443839302486	0.10301662116271558	5.746683775135064E-4	5.333732334150254E-4	0.03202363240229334	0.016829782836667716
2	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_03_NNE-_0580_A_testimony_of_M_Lambard_in_his_touching_the_right_and_appendances_of_the_Crowne_of_the_kingdome_of__pp.005-007.txt	0.0025689295103859997	0.0971871125589088	1.281996328576026E-4	1.692927506337087E-4	1.705393369507229E-4	2.1619332336188297E-5	0.27417545094933926	0.06826597960355699	0.07606773314337177	2.156322633919367E-4	3.0104891764670132E-5	3.0652457050222414E-5	0.18373866964726643	1.3778721864909872E-4	0.03262339021850742	4.668865417646983E-4	0.11873456885137114	0.0023147844332050385	1.4547046869850723E-4	0.12742684003171192	0.015380356158277812
3	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_04_NNE-_0580_The_voyage_of_Malgo_king_of_Britaine_to_Island_Gotland_Orkney_Denmark_and_Norway_Anno_580_pp.007-008.txt	0.03453515780451293	3.7522393077927895E-4	6.430463255506959E-4	8.49168432161549E-4	8.554212796367688E-4	1.0844205954230066E-4	0.37938204059281067	0.0609774526914448	0.06763666164666929	0.0010816063318869458	1.510054248897523E-4	0.010978486076643331	0.3587426481652241	6.911374290640084E-4	0.0012671423946836464	0.0023418918481953846	0.0759825527064414	7.861698780656233E-4	7.296764295465387E-4	5.107044613791422E-4	0.0013743640908718633
4	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_05_NNE-_0624_The_conquest_of_the_Isles_of_Anglesey_and_Man_by_Edwin_the_Saxon_king_of_Northumberland_Anno_624_pp.008-010.txt	7.790833384587062E-4	1.4184231650511328E-4	2.430846567988912E-4	3.2100302683429167E-4	3.2336673100634785E-4	4.0993315378686334E-5	0.4339440917099987	0.05578648983660846	0.07876366080683257	4.088693046384849E-4	5.70831375992402E-5	0.004150092169217841	0.2460952655497295	2.612640770492164E-4	0.02912280112139206	8.852829937114941E-4	0.06964266593085158	2.9718828551200855E-4	0.020735686458594402	0.05748064751092599	5.195377223564721E-4
5	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_06_NNE-_0624_The_voyage_of_Bertus_into_Ireland_Anno_684_pp.010-010.txt	0.0013960386827202335	2.5416711013167214E-4	4.3558316205091194E-4	0.02257240044336045	5.794405333872728E-4	7.345588228701367E-5	0.3009780984088987	0.1732877420934225	0.00182095677677167	7.326525126072919E-4	1.0228721920460495E-4	0.08076053091905216	0.2723327040104662	4.681588476625311E-4	0.030187923809859515	0.0015863377425329507	1.4185180894572426E-4	5.325314021563551E-4	4.942641825745782E-4	0.11033191530833672	9.309591435710602E-4
6	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_07_NNE-_0890_The_voyage_of_Octher_to_the_North_parts_beyond_Norway_about_the_yeere_890_pp.011-014.txt	3.5897434994333713E-4	6.535597778616712E-5	1.1200490672565741E-4	1.479069660450595E-4	0.02465967699219325	1.8888285775946035E-5	8.993675091877123E-5	0.08226757290075239	0.3964100054742189	0.15479422613049798	2.630191303147657E-5	2.6780307527368873E-5	2.6587032378942054E-4	0.011433003307942788	0.307546939005422	0.02114771436339558	3.647546556901707E-5	1.369339662859478E-4	1.2709401668889198E-4	8.89537865132212E-5	2.3938480897681477E-4
7	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_08_NNE-_0890_The_second_voyage_of_Octher_into_the_Sound_of_Denmarke_pp.014-015.txt	0.001483032143771786	2.7000540807391925E-4	4.627263116724914E-4	6.110486305420125E-4	6.155480840567826E-4	7.803324931404421E-5	3.715560527931532E-4	0.012721190303843666	0.06424893492861662	0.3512974043711909	0.21042011938421024	1.1063758981512356E-4	0.001098391114342741	4.973319350448323E-4	0.2735377806254155	0.07178900899133284	1.5069123436376984E-4	5.657158334802408E-4	0.008314377277211403	3.6749512807849233E-4	9.88971402829542E-4
8	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_09_NNE-_0890_Wolstans_Navigation_into_the_East_sea_or_the_Sound_of_Denmarke_pp.015-016.txt	0.01486211147650888	2.3519697294485095E-4	4.03072770222109E-4	5.32273739443888E-4	0.04803213183504471	6.797339415768118E-5	3.2365595755905175E-4	0.05179201024399651	0.19166880178404255	0.0685293109124497	0.48862430806788754	9.637446303041162E-5	0.007741923325330463	4.332171214856804E-4	7.942671857328704E-4	0.001467939085110704	1.31264489939323E-4	0.08191439433644754	0.007242508146304288	3.2011855730081806E-4	0.03478714613506055
9	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_10_NNE-_0973_The_voyage_of_King_Edgar_with_4000_shippes_round_about_his_large_Monarchie_Anno_973_pp.016-023.txt	0.02833171352272501	0.027426948544832967	4.6505526458906217E-5	0.002409967734099487	6.186462059259972E-5	7.84259993241367E-6	0.27246976013762864	0.3590417826906989	0.01585145198928666	7.822246996374961E-5	1.0920810062377242E-5	1.1119444109196356E-5	0.09874971553017887	4.998350619071022E-5	0.047845598802268824	0.0017350706831791955	0.00784366271295249	0.0016225598633986577	0.0024013259951322654	0.1033733687104519	0.03063061410585617
