0	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_01_NNE-_0517_The_voyage_of_Arthur_K_of_Britaine_to_Island_and_the_most_Northeastern_parts_of_Europe_Anno_517_pp.003-004.txt	0.20580655641315415	0.0821568752337691	0.05554127139639154	0.14257844838766873	5.705964918140502E-4	3.9189778950775024E-4	6.199144181181202E-4	4.2156851481926485E-5	0.1070156781191985	7.222106153770782E-4	1.386242906529698E-4	3.8689067766536206E-4	0.0018592035073335454	6.16179097834256E-4	0.009724464831875631	0.0013267764277868303	1.6989669082303533E-4	4.624362609418698E-4	2.9874925408660295E-4	5.735840917630279E-5	0.025216116391230337	0.3642976984441123
1	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_02_NNE-_0517_Two_testimonies_of_Galfridus_Monumetensis_in_his_history_of_the_Kings_of_Brittaine_concerning_the_co_pp.004-004.txt	0.0793873675945381	0.0031448822221340766	2.3287628824702125E-4	0.008258060267889174	5.705964918140502E-4	3.9189778950775024E-4	6.199144181181202E-4	4.2156851481926485E-5	0.01220128650523647	7.222106153770782E-4	0.09495301590461501	3.8689067766536206E-4	0.0018592035073335454	6.16179097834256E-4	0.04923046133769315	0.06453637083709486	1.6989669082303533E-4	4.624362609418698E-4	2.9874925408660295E-4	0.15018014513128286	0.0015125184877398268	0.5302228837685459
2	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_03_NNE-_0580_A_testimony_of_M_Lambard_in_his_touching_the_right_and_appendances_of_the_Crowne_of_the_kingdome_of__pp.005-007.txt	0.19856523421699732	0.061260329138765224	0.114395381235496	0.1316868621314337	1.557855797761853E-4	1.0699684492866867E-4	1.69250474588652E-4	1.1509761528275731E-5	0.00548842737594876	0.002354383408886743	0.09926922181403992	1.0562979162118909E-4	0.06522371772697229	1.6823064876704292E-4	4.97792190913938E-4	3.622395826147241E-4	4.6385589223964675E-5	1.2625542227104626E-4	8.156521538998766E-5	1.5660126125489734E-5	0.045714230877664026	0.27419491084604686
3	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_04_NNE-_0580_The_voyage_of_Malgo_king_of_Britaine_to_Island_Gotland_Orkney_Denmark_and_Norway_Anno_580_pp.007-008.txt	0.27059938629667873	0.05831727739571386	0.032728751363335515	4.879421153544678E-4	0.011583631569474154	0.011339293771439033	8.476196074081035E-4	5.7641785476045486E-5	0.016683028132879665	9.874909509771093E-4	1.8954336822362498E-4	5.290022537434892E-4	0.0781662372719367	8.425122399715403E-4	0.034903317829165774	0.0018141241467700695	2.323026568933867E-4	6.322970243872146E-4	4.0848497479873075E-4	7.84271358216858E-5	0.03447842807201671	0.4440932600375344
4	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_05_NNE-_0624_The_conquest_of_the_Isles_of_Anglesey_and_Man_by_Edwin_the_Saxon_king_of_Northumberland_Anno_624_pp.008-010.txt	0.46633169485691156	0.1324730941896899	1.205150777611064E-4	0.04516285164267808	2.95287601407673E-4	2.0280979627618377E-4	0.045298983609519894	2.181646003013692E-5	0.0022253246463147408	3.737489511158008E-4	7.173902200768421E-5	2.002185815261278E-4	0.07047387348002003	3.188769129276673E-4	9.435524280593115E-4	6.866159091161917E-4	8.792270376696307E-5	2.3931393945891605E-4	1.5460478977202187E-4	2.968337048898283E-5	0.008960588453398307	0.2253268835777528
5	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_06_NNE-_0624_The_voyage_of_Bertus_into_Ireland_Anno_684_pp.010-010.txt	0.2566397333089139	0.12739920522869605	2.158236328745886E-4	0.18339633366214073	5.288138551838112E-4	3.632005872464148E-4	5.74520415095549E-4	3.906986368544645E-5	0.04059832883564448	6.693258462876886E-4	1.2847335483830437E-4	3.58560127386082E-4	0.009045685193224542	5.71058618277667E-4	0.009012378819565884	0.0012296215763864299	1.5745579467456698E-4	4.285737915212249E-4	2.768729689952404E-4	0.04398890329631907	0.038014883299925514	0.2863631779231169
6	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_07_NNE-_0890_The_voyage_of_Octher_to_the_North_parts_beyond_Norway_about_the_yeere_890_pp.011-014.txt	8.954365813018028E-5	0.16095735187993143	5.555142966832477E-5	8.512733109780263E-5	0.03406233421842374	0.0019782752603662974	1.47877366380644E-4	1.0056298078970291E-5	0.057569465792429136	0.3413192835437454	3.30681049174115E-5	9.22907627540855E-5	0.29070117521481426	1.469863251174921E-4	4.3493052752798303E-4	3.1649562936871494E-4	4.052797363862865E-5	1.1031176947713116E-4	0.10938908955405323	1.3682550753576497E-5	0.0022455935106326145	2.0098129869276684E-4
7	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_08_NNE-_0890_The_second_voyage_of_Octher_into_the_Sound_of_Denmarke_pp.014-015.txt	3.6953504285829443E-4	0.04198737745317024	2.2925353254475746E-4	3.513094350010266E-4	5.617199689616318E-4	0.32707371915592737	0.27285020230331813	4.1501035575355366E-5	0.07423774645374394	0.2029463532762679	1.3646777251531117E-4	3.8087198671483405E-4	0.04072169948610742	6.065934660934797E-4	0.001794901777374038	0.0013061363407020712	1.6725368148057268E-4	4.552423400241521E-4	2.941017411434163E-4	5.64661092110276E-5	0.032602123934695325	8.294237065697345E-4
8	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_09_NNE-_0890_Wolstans_Navigation_into_the_East_sea_or_the_Sound_of_Denmarke_pp.015-016.txt	3.2195426226993835E-4	0.07724172671497169	1.9973518985458785E-4	3.060753564787006E-4	4.89393744123706E-4	0.5560307373448837	5.316931359927876E-4	3.615742417485887E-5	0.02401842370337947	0.170038520172543	1.1889638580403066E-4	3.318314781558688E-4	0.08969254265946731	5.284893967384333E-4	0.001563792903405531	0.00113796017487832	1.4571834707881312E-4	3.966260157706354E-4	2.5623363989986386E-4	4.919561726453493E-5	0.03518108666821827	0.041383209664645926
9	file:/C:/Users/apovzner/Documents/Hakluyt/CC_ML_FR_trimmed_morphad_lem/01_10_NNE-_0973_The_voyage_of_King_Edgar_with_4000_shippes_round_about_his_large_Monarchie_Anno_973_pp.016-023.txt	0.21920444966682245	0.36819945633515666	0.007850472365926793	0.10492254284715355	8.392669374071911E-4	3.882374712684355E-5	6.141244287071004E-5	4.1763107254419614E-6	0.0661761712890786	0.002419767191073841	1.3732954229491839E-5	3.8327712575975386E-5	0.00879432632547858	0.0219777686803958	0.014269947664014137	9.141786603170732E-4	1.6830985881512864E-5	4.581171146599473E-5	2.9595894147706157E-5	5.682268267590632E-6	0.06981371912313193	0.11436353888675217
